date,magasin,categorie,produit,quantite,prix_unitaire,cout_unitaire,paiement,ca_ttc,marge
2025-04-27,Auch,Décoration,Vase céramique,1,30.44,12.86,CB,30.44,17.58
2025-04-27,Auch,Cadeaux,Bougie voyage,1,16.25,6.51,CB,16.25,9.74
2025-04-27,Auch,Papeterie,Stickers,2,7.39,3.66,CB,14.78,7.46
2025-04-27,Montauban,Cuisine,Set torchons,1,17.17,8.72,CB,17.17,8.45
2025-04-27,Montauban,Décoration,Miroir rond,1,33.21,16.34,CB,33.21,16.87
2025-04-27,Montauban,Cadeaux,Bougie voyage,2,14.97,6.1,Sans contact,29.94,17.74
2025-04-27,Montauban,Cadeaux,Carnet cuir,2,15.27,6.24,CB,30.54,18.06
2025-04-27,Montauban,Textile,Nappe coton,1,32.98,16.29,CB,32.98,16.69
2025-04-27,Montauban,Cuisine,Bol émaillé,1,20.07,10.72,Espèces,20.07,9.35
2025-04-27,Montauban,Cadeaux,Coffret thé,1,23.03,8.94,Espèces,23.03,14.09
2025-04-27,Montauban,Cadeaux,Mini plante,1,17.91,7.31,Espèces,17.91,10.6
2025-04-27,Montauban,Décoration,Vase céramique,1,37.83,16.48,CB,37.83,21.35
2025-04-27,Montauban,Cadeaux,Carnet cuir,1,21.18,8.41,CB,21.18,12.77
2025-04-27,Montauban,Cuisine,Théière fonte,1,22.52,11.88,CB,22.52,10.64
2025-04-27,Montauban,Décoration,Cadre photo,1,39.93,18.3,Sans contact,39.93,21.63
2025-04-27,Montauban,Papeterie,Carnet A5,1,8.43,4.24,Espèces,8.43,4.19
2025-04-27,Montauban,Cadeaux,Mini plante,1,18.48,7.31,CB,18.48,11.17
2025-04-27,Montauban,Cuisine,Mug grès,2,24.03,11.9,Espèces,48.06,24.26
2025-04-27,Montauban,Décoration,Coussin lin,1,25.87,11.08,Espèces,25.87,14.79
2025-04-27,Montauban,Décoration,Coussin lin,1,30.12,15.02,Espèces,30.12,15.1
2025-04-27,Montauban,Cuisine,Mug grès,1,28.53,14.28,Espèces,28.53,14.25
2025-04-27,Montauban,Cadeaux,Carnet cuir,1,16.66,7.17,CB,16.66,9.49
2025-04-27,Montauban,Papeterie,Carte postale,1,5.76,2.74,CB,5.76,3.02
2025-04-27,Montauban,Papeterie,Carte postale,1,9.08,4.93,Sans contact,9.08,4.15
2025-04-27,Montauban,Papeterie,Carte postale,2,7.46,3.42,CB,14.92,8.08
2025-04-27,Montauban,Cuisine,Planche à découper,1,18.12,9.32,Espèces,18.12,8.8
2025-04-27,Montauban,Cuisine,Mug grès,1,28.13,14.32,CB,28.13,13.81
2025-04-27,Montauban,Papeterie,Carte postale,1,10.25,5.05,Espèces,10.25,5.2
2025-04-27,Montauban,Décoration,Cadre photo,1,31.41,14.4,Espèces,31.41,17.01
2025-04-27,Montauban,Textile,Tapis tissé,1,34.69,16.1,Espèces,34.69,18.59
2025-04-28,Toulouse,Cuisine,Set torchons,1,32.7,18.41,Espèces,32.7,14.29
2025-04-28,Toulouse,Cuisine,Set torchons,1,19.84,9.43,CB,19.84,10.41
2025-04-28,Toulouse,Décoration,Coussin lin,1,43.32,19.93,Sans contact,43.32,23.39
2025-04-28,Toulouse,Cuisine,Bol émaillé,2,24.87,12.88,Espèces,49.74,23.98
2025-04-28,Toulouse,Cadeaux,Bougie voyage,1,22.66,8.52,Sans contact,22.66,14.14
2025-04-28,Toulouse,Textile,Nappe coton,1,50.88,26.01,Sans contact,50.88,24.87
2025-04-28,Toulouse,Papeterie,Stylo plume,1,8.64,4.42,CB,8.64,4.22
2025-04-28,Toulouse,Cadeaux,Coffret thé,1,15.65,6.3,CB,15.65,9.35
2025-04-28,Toulouse,Cadeaux,Bougie voyage,1,26.44,10.43,CB,26.44,16.01
2025-04-28,Toulouse,Cuisine,Set torchons,1,26.08,13.29,CB,26.08,12.79
2025-04-28,Toulouse,Textile,Rideau lin,2,34.39,17.48,Sans contact,68.78,33.82
2025-04-28,Toulouse,Décoration,Miroir rond,1,24.85,11.72,Espèces,24.85,13.13
2025-04-28,Toulouse,Décoration,Coussin lin,2,48.64,22.86,CB,97.28,51.56
2025-04-28,Toulouse,Décoration,Vase céramique,1,45.61,20.76,CB,45.61,24.85
2025-04-28,Toulouse,Cadeaux,Savon artisanal,1,23.79,9.39,CB,23.79,14.4
2025-04-28,Toulouse,Textile,Plaid laine,1,46.44,21.71,CB,46.44,24.73
2025-04-28,Toulouse,Papeterie,Marque-page,2,8.87,5.14,Sans contact,17.74,7.46
2025-04-28,Toulouse,Décoration,Cadre photo,3,42.44,19.03,Sans contact,127.32,70.23
2025-04-28,Toulouse,Papeterie,Stickers,1,12.71,6.44,CB,12.71,6.27
2025-04-28,Toulouse,Textile,Tapis tissé,2,62.95,28.26,Sans contact,125.9,69.38
2025-04-28,Toulouse,Décoration,Miroir rond,2,34.41,14.9,Espèces,68.82,39.02
2025-04-28,Toulouse,Cuisine,Set torchons,1,17.96,9.14,Sans contact,17.96,8.82
2025-04-28,Toulouse,Décoration,Bougie parfumée,1,43.24,19.2,CB,43.24,24.04
2025-04-28,Toulouse,Décoration,Miroir rond,1,35.82,15.62,Sans contact,35.82,20.2
2025-04-28,Toulouse,Cadeaux,Coffret thé,1,24.08,10.52,CB,24.08,13.56
2025-04-28,Toulouse,Décoration,Miroir rond,1,30.58,14.48,CB,30.58,16.1
2025-04-28,Toulouse,Cuisine,Planche à découper,1,22.52,12.24,Espèces,22.52,10.28
2025-04-28,Auch,Cadeaux,Coffret thé,1,20.49,8.67,Espèces,20.49,11.82
2025-04-28,Auch,Papeterie,Marque-page,2,8.92,4.68,Espèces,17.84,8.48
2025-04-28,Auch,Décoration,Vase céramique,1,36.41,16.12,CB,36.41,20.29
2025-04-28,Auch,Textile,Tapis tissé,1,40.73,20.25,CB,40.73,20.48
2025-04-28,Auch,Papeterie,Stickers,1,5.43,2.82,Sans contact,5.43,2.61
2025-04-28,Auch,Cuisine,Planche à découper,2,22.13,12.23,Sans contact,44.26,19.8
2025-04-28,Montauban,Textile,Serviettes (x4),1,28.31,13.96,Sans contact,28.31,14.35
2025-04-28,Montauban,Cuisine,Mug grès,1,28.53,15.13,CB,28.53,13.4
2025-04-28,Montauban,Textile,Plaid laine,1,34.58,17.05,Espèces,34.58,17.53
2025-04-28,Montauban,Décoration,Bougie parfumée,2,28.36,11.57,CB,56.72,33.58
2025-04-28,Montauban,Textile,Serviettes (x4),1,42.37,20.2,CB,42.37,22.17
2025-04-28,Montauban,Cuisine,Bol émaillé,1,17.8,8.88,Espèces,17.8,8.92
2025-04-28,Montauban,Cadeaux,Savon artisanal,2,22.31,8.68,CB,44.62,27.26
2025-04-28,Montauban,Cuisine,Planche à découper,1,25.94,13.25,Sans contact,25.94,12.69
2025-04-28,Montauban,Papeterie,Marque-page,1,6.29,3.12,CB,6.29,3.17
2025-04-28,Montauban,Décoration,Bougie parfumée,1,38.99,18.53,CB,38.99,20.46
2025-04-28,Montauban,Papeterie,Carnet A5,1,10.94,5.27,CB,10.94,5.67
2025-04-28,Montauban,Textile,Serviettes (x4),1,41.14,19.94,CB,41.14,21.2
2025-04-28,Montauban,Textile,Serviettes (x4),2,37.99,20.02,CB,75.98,35.94
2025-04-29,Toulouse,Cadeaux,Mini plante,1,20.4,8.91,Sans contact,20.4,11.49
2025-04-29,Toulouse,Décoration,Coussin lin,1,44.9,20.86,CB,44.9,24.04
2025-04-29,Toulouse,Décoration,Coussin lin,1,31.09,12.3,Espèces,31.09,18.79
2025-04-29,Toulouse,Décoration,Vase céramique,1,36.23,15.51,CB,36.23,20.72
2025-04-29,Toulouse,Décoration,Coussin lin,2,30.94,14.31,Espèces,61.88,33.26
2025-04-29,Toulouse,Décoration,Vase céramique,1,36.55,16.4,CB,36.55,20.15
2025-04-29,Toulouse,Décoration,Cadre photo,1,31.7,16.22,CB,31.7,15.48
2025-04-29,Toulouse,Cadeaux,Coffret thé,1,18.92,7.71,CB,18.92,11.21
2025-04-29,Toulouse,Cadeaux,Mini plante,2,21.02,7.89,Espèces,42.04,26.26
2025-04-29,Toulouse,Décoration,Bougie parfumée,3,35.54,16.62,Sans contact,106.62,56.76
2025-04-29,Toulouse,Textile,Rideau lin,2,51.34,27.1,Sans contact,102.68,48.48
2025-04-29,Toulouse,Papeterie,Stickers,1,11.09,5.58,Sans contact,11.09,5.51
2025-04-29,Toulouse,Cadeaux,Mini plante,2,18.58,7.45,Espèces,37.16,22.26
2025-04-29,Toulouse,Textile,Rideau lin,1,40.57,19.19,CB,40.57,21.38
2025-04-29,Toulouse,Textile,Nappe coton,1,60.85,30.28,Espèces,60.85,30.57
2025-04-29,Toulouse,Papeterie,Marque-page,1,9.94,5.45,CB,9.94,4.49
2025-04-29,Toulouse,Textile,Serviettes (x4),1,53.25,23.16,Sans contact,53.25,30.09
2025-04-29,Toulouse,Décoration,Coussin lin,1,34.74,14.05,CB,34.74,20.69
2025-04-29,Toulouse,Papeterie,Carte postale,1,10.8,5.71,CB,10.8,5.09
2025-04-29,Toulouse,Cuisine,Planche à découper,1,21.32,10.95,Espèces,21.32,10.37
2025-04-29,Toulouse,Papeterie,Carnet A5,1,11.18,5.43,CB,11.18,5.75
2025-04-29,Toulouse,Cadeaux,Bougie voyage,1,23.79,9.35,Sans contact,23.79,14.44
2025-04-29,Toulouse,Textile,Serviettes (x4),1,30.13,14.05,Espèces,30.13,16.08
2025-04-29,Toulouse,Décoration,Miroir rond,1,46.88,21.33,Espèces,46.88,25.55
2025-04-29,Toulouse,Décoration,Miroir rond,1,48.26,20.88,CB,48.26,27.38
2025-04-29,Toulouse,Textile,Tapis tissé,1,45.8,24.94,Sans contact,45.8,20.86
2025-04-29,Toulouse,Papeterie,Stylo plume,1,13.95,7.07,Sans contact,13.95,6.88
2025-04-29,Toulouse,Cadeaux,Savon artisanal,2,23.6,9.85,CB,47.2,27.5
2025-04-29,Auch,Décoration,Cadre photo,1,27.77,11.62,Espèces,27.77,16.15
2025-04-29,Auch,Décoration,Miroir rond,1,17.13,7.49,Sans contact,17.13,9.64
2025-04-29,Auch,Décoration,Miroir rond,1,27.64,13.23,Espèces,27.64,14.41
2025-04-29,Auch,Cuisine,Mug grès,2,17.37,8.68,Sans contact,34.74,17.38
2025-04-29,Auch,Cadeaux,Coffret thé,1,15.72,5.89,Espèces,15.72,9.83
2025-04-29,Auch,Cuisine,Mug grès,1,15.99,8.95,CB,15.99,7.04
2025-04-29,Auch,Cadeaux,Mini plante,1,13.41,5.19,CB,13.41,8.22
2025-04-29,Auch,Papeterie,Stylo plume,1,8.6,4.35,CB,8.6,4.25
2025-04-29,Auch,Décoration,Vase céramique,1,33.36,14.65,CB,33.36,18.71
2025-04-29,Auch,Cuisine,Mug grès,1,25.82,13.23,CB,25.82,12.59
2025-04-29,Auch,Décoration,Coussin lin,1,31.59,13.6,Sans contact,31.59,17.99
2025-04-29,Auch,Cadeaux,Mini plante,2,20.44,8.31,CB,40.88,24.26
2025-04-29,Auch,Textile,Tapis tissé,1,36.31,16.86,CB,36.31,19.45
2025-04-29,Auch,Cadeaux,Carnet cuir,1,16.49,6.55,CB,16.49,9.94
2025-04-29,Auch,Décoration,Miroir rond,1,33.74,15.51,CB,33.74,18.23
2025-04-29,Auch,Décoration,Cadre photo,1,28.45,13.02,Sans contact,28.45,15.43
2025-04-29,Auch,Cadeaux,Mini plante,1,11.88,4.52,CB,11.88,7.36
2025-04-29,Montauban,Cuisine,Set torchons,2,21.65,11.06,Espèces,43.3,21.18
2025-04-29,Montauban,Textile,Tapis tissé,1,24.79,11.06,Sans contact,24.79,13.73
2025-04-29,Montauban,Décoration,Cadre photo,1,38.43,17.39,Espèces,38.43,21.04
2025-04-29,Montauban,Cuisine,Bol émaillé,3,18.13,9.67,CB,54.39,25.38
2025-04-29,Montauban,Décoration,Miroir rond,2,27.86,11.77,Sans contact,55.72,32.18
2025-04-29,Montauban,Décoration,Bougie parfumée,2,27.9,12.35,Espèces,55.8,31.1
2025-04-29,Montauban,Décoration,Coussin lin,2,33.62,16.16,Sans contact,67.24,34.92
2025-04-29,Montauban,Cuisine,Set torchons,1,21.73,10.84,CB,21.73,10.89
2025-04-29,Montauban,Décoration,Bougie parfumée,1,33.61,15.49,CB,33.61,18.12
2025-04-29,Montauban,Décoration,Cadre photo,1,39.27,17.54,CB,39.27,21.73
2025-04-29,Montauban,Cadeaux,Coffret thé,2,12.82,5.6,Sans contact,25.64,14.44
2025-04-29,Montauban,Cuisine,Mug grès,1,16.38,7.99,Sans contact,16.38,8.39
2025-04-29,Montauban,Textile,Nappe coton,1,34.71,16.92,CB,34.71,17.79
2025-04-29,Montauban,Décoration,Miroir rond,1,21.54,9.38,CB,21.54,12.16
2025-04-29,Montauban,Textile,Plaid laine,2,32.95,15.56,CB,65.9,34.78
2025-04-29,Montauban,Décoration,Vase céramique,1,29.46,14.52,Sans contact,29.46,14.94
2025-04-30,Toulouse,Textile,Rideau lin,1,48.08,21.87,Sans contact,48.08,26.21
2025-04-30,Toulouse,Décoration,Coussin lin,1,33.74,14.65,Sans contact,33.74,19.09
2025-04-30,Toulouse,Décoration,Cadre photo,1,25.11,11.52,Sans contact,25.11,13.59
2025-04-30,Toulouse,Décoration,Coussin lin,1,46.87,19.91,CB,46.87,26.96
2025-04-30,Toulouse,Cuisine,Théière fonte,1,32.82,18.07,Espèces,32.82,14.75
2025-04-30,Toulouse,Décoration,Miroir rond,1,32.49,15.01,CB,32.49,17.48
2025-04-30,Toulouse,Décoration,Bougie parfumée,1,26.62,11.54,CB,26.62,15.08
2025-04-30,Toulouse,Cuisine,Mug grès,1,26.27,14.14,Sans contact,26.27,12.13
2025-04-30,Toulouse,Textile,Tapis tissé,1,47.17,22.45,CB,47.17,24.72
2025-04-30,Toulouse,Papeterie,Stickers,3,8.46,4.22,Espèces,25.38,12.72
2025-04-30,Toulouse,Papeterie,Stickers,1,12.61,5.92,CB,12.61,6.69
2025-04-30,Toulouse,Cadeaux,Mini plante,1,20.99,8.22,CB,20.99,12.77
2025-04-30,Toulouse,Cadeaux,Bougie voyage,1,26.48,11.48,CB,26.48,15.0
2025-04-30,Toulouse,Cuisine,Mug grès,1,31.09,15.67,CB,31.09,15.42
2025-04-30,Toulouse,Cuisine,Set torchons,1,32.55,16.92,CB,32.55,15.63
2025-04-30,Toulouse,Décoration,Coussin lin,1,44.2,20.37,CB,44.2,23.83
2025-04-30,Toulouse,Décoration,Miroir rond,1,33.47,14.06,CB,33.47,19.41
2025-04-30,Toulouse,Textile,Plaid laine,1,42.22,20.68,Espèces,42.22,21.54
2025-04-30,Toulouse,Textile,Rideau lin,1,49.7,24.6,Sans contact,49.7,25.1
2025-04-30,Toulouse,Textile,Plaid laine,1,43.89,21.59,Espèces,43.89,22.3
2025-04-30,Toulouse,Décoration,Cadre photo,1,34.13,14.56,CB,34.13,19.57
2025-04-30,Toulouse,Cadeaux,Coffret thé,1,19.87,8.54,Espèces,19.87,11.33
2025-04-30,Toulouse,Décoration,Coussin lin,1,38.35,17.64,Sans contact,38.35,20.71
2025-04-30,Toulouse,Papeterie,Stickers,1,10.62,5.26,Sans contact,10.62,5.36
2025-04-30,Toulouse,Papeterie,Carnet A5,1,8.7,4.09,CB,8.7,4.61
2025-04-30,Toulouse,Décoration,Bougie parfumée,1,27.94,12.33,CB,27.94,15.61
2025-04-30,Toulouse,Cadeaux,Savon artisanal,1,26.09,9.83,Sans contact,26.09,16.26
2025-04-30,Toulouse,Décoration,Cadre photo,1,42.1,19.01,Espèces,42.1,23.09
2025-04-30,Toulouse,Textile,Serviettes (x4),1,37.17,17.21,Sans contact,37.17,19.96
2025-04-30,Toulouse,Cadeaux,Savon artisanal,2,15.82,6.98,CB,31.64,17.68
2025-04-30,Toulouse,Textile,Tapis tissé,1,37.22,18.69,Sans contact,37.22,18.53
2025-04-30,Toulouse,Cadeaux,Carnet cuir,1,19.62,7.86,Sans contact,19.62,11.76
2025-04-30,Auch,Décoration,Coussin lin,1,29.91,12.93,Sans contact,29.91,16.98
2025-04-30,Auch,Décoration,Miroir rond,1,27.42,12.62,Sans contact,27.42,14.8
2025-04-30,Auch,Cadeaux,Coffret thé,1,17.29,6.86,Espèces,17.29,10.43
2025-04-30,Auch,Décoration,Coussin lin,1,34.11,14.52,Sans contact,34.11,19.59
2025-04-30,Auch,Textile,Serviettes (x4),1,25.77,11.11,Espèces,25.77,14.66
2025-04-30,Auch,Textile,Rideau lin,2,31.54,14.73,CB,63.08,33.62
2025-04-30,Auch,Décoration,Miroir rond,1,30.83,14.53,Sans contact,30.83,16.3
2025-04-30,Auch,Papeterie,Stickers,1,9.12,4.21,CB,9.12,4.91
2025-04-30,Auch,Textile,Nappe coton,1,38.15,19.13,CB,38.15,19.02
2025-04-30,Montauban,Textile,Tapis tissé,3,37.36,17.6,CB,112.08,59.28
2025-04-30,Montauban,Décoration,Miroir rond,1,32.38,14.73,CB,32.38,17.65
2025-04-30,Montauban,Cuisine,Théière fonte,1,28.31,14.97,CB,28.31,13.34
2025-04-30,Montauban,Textile,Serviettes (x4),1,22.44,9.75,CB,22.44,12.69
2025-04-30,Montauban,Décoration,Vase céramique,1,28.78,12.98,CB,28.78,15.8
2025-04-30,Montauban,Cadeaux,Coffret thé,1,20.96,8.88,CB,20.96,12.08
2025-04-30,Montauban,Décoration,Vase céramique,2,28.92,13.67,Sans contact,57.84,30.5
2025-04-30,Montauban,Textile,Serviettes (x4),1,48.0,22.8,Sans contact,48.0,25.2
2025-04-30,Montauban,Papeterie,Carte postale,1,9.41,4.64,Sans contact,9.41,4.77
2025-05-01,Toulouse,Cadeaux,Coffret thé,1,22.4,9.01,CB,22.4,13.39
2025-05-01,Toulouse,Décoration,Coussin lin,1,31.9,13.82,Sans contact,31.9,18.08
2025-05-01,Toulouse,Décoration,Coussin lin,1,34.32,14.93,CB,34.32,19.39
2025-05-01,Toulouse,Cuisine,Bol émaillé,1,28.48,14.44,CB,28.48,14.04
2025-05-01,Toulouse,Cuisine,Set torchons,3,34.9,17.4,CB,104.7,52.5
2025-05-01,Toulouse,Cuisine,Set torchons,1,23.36,12.46,Sans contact,23.36,10.9
2025-05-01,Toulouse,Cuisine,Mug grès,1,17.34,9.09,Sans contact,17.34,8.25
2025-05-01,Toulouse,Cuisine,Set torchons,1,21.45,10.9,CB,21.45,10.55
2025-05-01,Toulouse,Décoration,Miroir rond,3,43.25,18.96,CB,129.75,72.87
2025-05-01,Toulouse,Cadeaux,Bougie voyage,2,17.67,7.02,Sans contact,35.34,21.3
2025-05-01,Toulouse,Décoration,Bougie parfumée,1,33.96,16.27,CB,33.96,17.69
2025-05-01,Toulouse,Décoration,Cadre photo,1,30.97,13.5,Sans contact,30.97,17.47
2025-05-01,Toulouse,Cadeaux,Savon artisanal,1,23.28,9.64,CB,23.28,13.64
2025-05-01,Toulouse,Textile,Nappe coton,2,33.43,17.2,CB,66.86,32.46
2025-05-01,Toulouse,Cuisine,Bol émaillé,1,26.78,14.56,Espèces,26.78,12.22
2025-05-01,Toulouse,Décoration,Coussin lin,2,30.98,14.84,CB,61.96,32.28
2025-05-01,Toulouse,Papeterie,Stylo plume,2,5.96,3.1,Sans contact,11.92,5.72
2025-05-01,Toulouse,Papeterie,Stickers,1,9.21,4.57,CB,9.21,4.64
2025-05-01,Toulouse,Cuisine,Set torchons,1,27.41,14.01,CB,27.41,13.4
2025-05-01,Toulouse,Décoration,Cadre photo,1,44.49,19.19,CB,44.49,25.3
2025-05-01,Toulouse,Cuisine,Mug grès,1,34.97,17.97,CB,34.97,17.0
2025-05-01,Toulouse,Cuisine,Set torchons,1,20.54,10.62,Espèces,20.54,9.92
2025-05-01,Toulouse,Cadeaux,Carnet cuir,2,27.0,10.26,Sans contact,54.0,33.48
2025-05-01,Toulouse,Cuisine,Planche à découper,1,29.81,14.98,CB,29.81,14.83
2025-05-01,Toulouse,Textile,Serviettes (x4),3,43.74,20.48,Sans contact,131.22,69.78
2025-05-01,Auch,Textile,Plaid laine,1,30.31,14.55,CB,30.31,15.76
2025-05-01,Auch,Textile,Serviettes (x4),2,38.0,18.69,CB,76.0,38.62
2025-05-01,Auch,Textile,Nappe coton,1,37.55,17.75,CB,37.55,19.8
2025-05-01,Auch,Décoration,Cadre photo,1,18.64,8.09,Sans contact,18.64,10.55
2025-05-01,Auch,Textile,Serviettes (x4),2,28.24,13.56,CB,56.48,29.36
2025-05-01,Auch,Cadeaux,Bougie voyage,1,20.26,8.1,CB,20.26,12.16
2025-05-01,Auch,Cadeaux,Carnet cuir,1,15.49,6.59,CB,15.49,8.9
2025-05-01,Auch,Cadeaux,Bougie voyage,1,19.12,8.03,CB,19.12,11.09
2025-05-01,Auch,Textile,Rideau lin,3,30.18,15.11,CB,90.54,45.21
2025-05-01,Auch,Cuisine,Planche à découper,1,20.07,10.77,Sans contact,20.07,9.3
2025-05-01,Auch,Textile,Nappe coton,1,35.18,15.7,CB,35.18,19.48
2025-05-01,Auch,Textile,Plaid laine,2,40.01,20.25,Sans contact,80.02,39.52
2025-05-01,Auch,Cuisine,Set torchons,1,19.49,9.72,CB,19.49,9.77
2025-05-01,Auch,Cadeaux,Bougie voyage,1,14.9,5.84,Sans contact,14.9,9.06
2025-05-01,Montauban,Cadeaux,Savon artisanal,2,14.17,6.19,CB,28.34,15.96
2025-05-01,Montauban,Cuisine,Planche à découper,1,22.94,10.84,CB,22.94,12.1
2025-05-01,Montauban,Cuisine,Set torchons,1,24.26,12.55,CB,24.26,11.71
2025-05-01,Montauban,Cuisine,Théière fonte,2,27.73,15.06,CB,55.46,25.34
2025-05-01,Montauban,Textile,Rideau lin,1,31.44,16.82,CB,31.44,14.62
2025-05-01,Montauban,Papeterie,Marque-page,1,9.73,4.9,Sans contact,9.73,4.83
2025-05-01,Montauban,Cuisine,Théière fonte,1,32.43,16.68,Espèces,32.43,15.75
2025-05-01,Montauban,Cuisine,Bol émaillé,3,31.31,17.25,CB,93.93,42.18
2025-05-01,Montauban,Papeterie,Carte postale,1,8.82,4.19,CB,8.82,4.63
2025-05-01,Montauban,Décoration,Cadre photo,3,25.37,11.49,CB,76.11,41.64
2025-05-01,Montauban,Cuisine,Set torchons,1,21.21,10.97,Sans contact,21.21,10.24
2025-05-01,Montauban,Cadeaux,Carnet cuir,1,19.05,7.57,CB,19.05,11.48
2025-05-01,Montauban,Cuisine,Théière fonte,2,18.77,9.92,Espèces,37.54,17.7
2025-05-01,Montauban,Décoration,Miroir rond,1,32.36,14.82,Sans contact,32.36,17.54
2025-05-01,Montauban,Décoration,Cadre photo,1,21.11,9.56,CB,21.11,11.55
2025-05-01,Montauban,Décoration,Coussin lin,1,25.35,10.87,CB,25.35,14.48
2025-05-01,Montauban,Papeterie,Carte postale,1,8.59,4.11,Sans contact,8.59,4.48
2025-05-01,Montauban,Décoration,Miroir rond,2,30.95,13.87,CB,61.9,34.16
2025-05-01,Montauban,Décoration,Miroir rond,1,24.77,10.98,Sans contact,24.77,13.79
2025-05-01,Montauban,Décoration,Bougie parfumée,1,37.61,17.33,CB,37.61,20.28
2025-05-01,Montauban,Textile,Nappe coton,2,38.53,17.92,Espèces,77.06,41.22
2025-05-01,Montauban,Cadeaux,Mini plante,1,17.61,7.64,CB,17.61,9.97
2025-05-02,Toulouse,Décoration,Cadre photo,1,40.85,17.39,Espèces,40.85,23.46
2025-05-02,Toulouse,Décoration,Coussin lin,1,35.15,16.6,CB,35.15,18.55
2025-05-02,Toulouse,Textile,Nappe coton,1,54.78,27.09,CB,54.78,27.69
2025-05-02,Toulouse,Textile,Serviettes (x4),1,39.14,19.35,CB,39.14,19.79
2025-05-02,Toulouse,Décoration,Vase céramique,2,38.96,17.52,Espèces,77.92,42.88
2025-05-02,Toulouse,Papeterie,Marque-page,1,15.16,7.34,Sans contact,15.16,7.82
2025-05-02,Toulouse,Cuisine,Théière fonte,1,30.68,17.75,CB,30.68,12.93
2025-05-02,Toulouse,Cadeaux,Mini plante,1,21.38,8.99,CB,21.38,12.39
2025-05-02,Toulouse,Textile,Nappe coton,1,48.64,24.33,Espèces,48.64,24.31
2025-05-02,Toulouse,Cuisine,Mug grès,1,20.14,10.54,Espèces,20.14,9.6
2025-05-02,Toulouse,Décoration,Coussin lin,1,34.12,15.57,CB,34.12,18.55
2025-05-02,Toulouse,Textile,Tapis tissé,2,42.67,20.24,Sans contact,85.34,44.86
2025-05-02,Toulouse,Papeterie,Marque-page,1,12.51,5.95,CB,12.51,6.56
2025-05-02,Toulouse,Cadeaux,Bougie voyage,2,20.47,7.76,Sans contact,40.94,25.42
2025-05-02,Toulouse,Textile,Tapis tissé,1,46.78,22.54,CB,46.78,24.24
2025-05-02,Toulouse,Textile,Plaid laine,1,40.06,18.37,Sans contact,40.06,21.69
2025-05-02,Toulouse,Textile,Rideau lin,1,50.17,24.75,CB,50.17,25.42
2025-05-02,Toulouse,Décoration,Coussin lin,2,38.07,17.06,Espèces,76.14,42.02
2025-05-02,Toulouse,Cuisine,Set torchons,1,21.36,11.04,Espèces,21.36,10.32
2025-05-02,Toulouse,Décoration,Vase céramique,1,31.89,14.58,CB,31.89,17.31
2025-05-02,Toulouse,Décoration,Vase céramique,1,29.08,13.01,CB,29.08,16.07
2025-05-02,Toulouse,Cuisine,Théière fonte,1,29.5,15.91,CB,29.5,13.59
2025-05-02,Toulouse,Textile,Plaid laine,2,52.37,27.8,Sans contact,104.74,49.14
2025-05-02,Auch,Textile,Nappe coton,1,32.11,15.94,CB,32.11,16.17
2025-05-02,Auch,Textile,Tapis tissé,1,43.84,21.65,CB,43.84,22.19
2025-05-02,Auch,Cadeaux,Savon artisanal,1,19.99,8.01,Sans contact,19.99,11.98
2025-05-02,Auch,Papeterie,Carnet A5,1,9.37,4.53,CB,9.37,4.84
2025-05-02,Auch,Décoration,Coussin lin,1,28.49,12.76,Espèces,28.49,15.73
2025-05-02,Auch,Décoration,Vase céramique,2,19.67,8.64,CB,39.34,22.06
2025-05-02,Auch,Décoration,Miroir rond,1,28.83,11.39,CB,28.83,17.44
2025-05-02,Auch,Cadeaux,Carnet cuir,1,12.57,5.41,Sans contact,12.57,7.16
2025-05-02,Auch,Textile,Tapis tissé,1,36.33,16.3,CB,36.33,20.03
2025-05-02,Auch,Cuisine,Bol émaillé,1,19.1,9.8,CB,19.1,9.3
2025-05-02,Auch,Décoration,Vase céramique,1,22.21,9.72,Espèces,22.21,12.49
2025-05-02,Auch,Textile,Plaid laine,1,35.87,17.57,CB,35.87,18.3
2025-05-02,Auch,Cuisine,Théière fonte,2,24.4,13.38,CB,48.8,22.04
2025-05-02,Auch,Papeterie,Stylo plume,1,9.77,4.55,Espèces,9.77,5.22
2025-05-02,Auch,Décoration,Miroir rond,1,25.95,12.23,Espèces,25.95,13.72
2025-05-02,Montauban,Décoration,Vase céramique,1,29.29,13.33,Sans contact,29.29,15.96
2025-05-02,Montauban,Cadeaux,Mini plante,1,15.3,5.82,Sans contact,15.3,9.48
2025-05-02,Montauban,Cuisine,Théière fonte,1,21.75,11.69,Sans contact,21.75,10.06
2025-05-02,Montauban,Textile,Nappe coton,1,36.03,16.71,Espèces,36.03,19.32
2025-05-02,Montauban,Décoration,Bougie parfumée,1,28.41,14.27,CB,28.41,14.14
2025-05-02,Montauban,Papeterie,Carte postale,1,8.38,4.14,Sans contact,8.38,4.24
2025-05-02,Montauban,Décoration,Coussin lin,1,19.38,8.72,CB,19.38,10.66
2025-05-02,Montauban,Cuisine,Planche à découper,2,24.25,12.87,CB,48.5,22.76
2025-05-03,Toulouse,Cadeaux,Mini plante,1,20.88,8.74,CB,20.88,12.14
2025-05-03,Toulouse,Cuisine,Bol émaillé,1,17.5,9.39,CB,17.5,8.11
